Order ID,Order Date,Ship Date,Ship Mode,Customer Segment,Region,State,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-10210,2024-04-29,2024-05-05,Second Class,Corporate,East,Bihar,Office Supplies,Labels,2,0.1,506.2,62.56
ORD-10211,2024-03-31,2024-04-05,Standard Class,Consumer,East,Bihar,Clothing,Footwear,10,0.0,12728.97,1928.48
ORD-10212,2025-11-25,2025-12-02,Second Class,Consumer,South,Karnataka,Office Supplies,Labels,11,0.05,5507.54,1560.02
ORD-10213,2025-06-23,2025-06-28,First Class,Consumer,North,Haryana,Clothing,Footwear,11,0.05,31928.35,8244.15
ORD-10214,2024-12-08,2024-12-09,First Class,Corporate,South,Kerala,Electronics,Tablets,11,0.1,319569.07,41477.07
ORD-10215,2025-01-09,2025-01-12,Standard Class,Corporate,South,Andhra Pradesh,Office Supplies,Binders,11,0.1,8301.7,2043.26
ORD-10216,2024-10-22,2024-10-24,First Class,Corporate,West,Goa,Electronics,Tablets,14,0.1,522373.75,52484.31
ORD-10217,2025-04-09,2025-04-16,Second Class,Consumer,South,Kerala,Electronics,Laptops,7,0.0,202983.52,16364.14
ORD-10218,2024-10-02,2024-10-04,Second Class,Consumer,West,Goa,Electronics,Laptops,6,0.3,178836.44,-34.6
ORD-10219,2024-02-18,2024-02-22,Second Class,Corporate,South,Andhra Pradesh,Office Supplies,Labels,13,0.15,2714.24,455.56
ORD-10220,2025-02-27,2025-03-05,Second Class,Consumer,North,Rajasthan,Furniture,Tables,8,0.05,49873.84,8380.23
ORD-10221,2025-02-02,2025-02-04,Standard Class,Corporate,North,Haryana,Clothing,Men's Wear,7,0.0,10420.87,1779.83
ORD-10222,2024-07-05,2024-07-06,Second Class,Home Office,East,Odisha,Electronics,Cameras,14,0.1,515825.31,53578.32
ORD-10223,2025-02-15,2025-02-18,Standard Class,Home Office,South,Andhra Pradesh,Electronics,Headphones,13,0.1,234882.0,14410.21
ORD-10224,2024-12-10,2024-12-17,Standard Class,Consumer,West,Maharashtra,Office Supplies,Labels,9,0.15,4974.38,563.99
ORD-10225,2024-11-23,2024-11-25,Standard Class,Consumer,North,Rajasthan,Electronics,Laptops,11,0.2,41205.85,3725.86
ORD-10226,2024-08-25,2024-08-31,Standard Class,Consumer,North,Rajasthan,Office Supplies,Envelopes,2,0.05,541.72,123.22
ORD-10227,2024-01-01,2024-01-05,Standard Class,Corporate,North,Uttar Pradesh,Clothing,Footwear,3,0.15,4564.97,1022.12
ORD-10228,2025-02-19,2025-02-21,Standard Class,Consumer,South,Kerala,Office Supplies,Binders,13,0.0,14513.96,1769.07
ORD-10229,2025-10-29,2025-11-01,Second Class,Consumer,South,Karnataka,Office Supplies,Pens,1,0.1,351.0,115.21
ORD-10230,2024-07-04,2024-07-08,Standard Class,Consumer,North,Uttar Pradesh,Office Supplies,Pens,3,0.3,2156.63,721.93
ORD-10231,2025-06-20,2025-06-27,First Class,Home Office,South,Andhra Pradesh,Electronics,Tablets,2,0.1,19718.14,629.25
ORD-10232,2025-11-17,2025-11-19,First Class,Consumer,North,Delhi,Office Supplies,Paper,7,0.1,6901.97,1008.78
ORD-10233,2024-05-22,2024-05-24,Standard Class,Corporate,South,Telangana,Office Supplies,Envelopes,10,0.05,7382.2,1140.38
ORD-10234,2025-07-05,2025-07-07,Standard Class,Consumer,East,Jharkhand,Office Supplies,Pens,10,0.0,10005.34,1297.47
ORD-10235,2024-01-30,2024-02-02,Standard Class,Corporate,North,Delhi,Office Supplies,Pens,12,0.1,10345.49,3087.02
ORD-10236,2025-03-14,2025-03-20,Standard Class,Consumer,South,Andhra Pradesh,Electronics,Smartphones,8,0.15,302981.71,52583.64
ORD-10237,2025-05-10,2025-05-16,Same Day,Consumer,North,Rajasthan,Electronics,Smartphones,13,0.15,423415.73,27684.33
ORD-10238,2025-06-15,2025-06-21,Second Class,Consumer,West,Maharashtra,Office Supplies,Envelopes,6,0.15,2202.82,502.41
ORD-10239,2025-03-07,2025-03-11,Standard Class,Consumer,North,Uttar Pradesh,Office Supplies,Paper,8,0.05,8239.54,1931.73
ORD-10240,2025-03-04,2025-03-06,Standard Class,Consumer,North,Uttar Pradesh,Clothing,Accessories,12,0.2,12639.58,790.65
ORD-10241,2024-07-15,2024-07-20,Standard Class,Corporate,South,Kerala,Electronics,Laptops,13,0.0,256432.38,59736.55
ORD-10242,2024-07-20,2024-07-24,First Class,Corporate,South,Karnataka,Office Supplies,Envelopes,6,0.3,1523.75,429.84
ORD-10243,2025-05-29,2025-05-30,First Class,Home Office,East,Jharkhand,Furniture,Bookcases,12,0.0,120042.48,21569.41
ORD-10244,2025-05-08,2025-05-10,Standard Class,Consumer,South,Tamil Nadu,Office Supplies,Paper,14,0.0,11353.67,3505.3
ORD-10245,2024-02-23,2024-02-26,Second Class,Consumer,East,Jharkhand,Electronics,Laptops,11,0.2,181633.51,33508.59
ORD-10246,2025-08-13,2025-08-20,Same Day,Corporate,South,Karnataka,Electronics,Headphones,8,0.05,311434.46,62196.28
ORD-10247,2025-09-04,2025-09-10,First Class,Corporate,South,Andhra Pradesh,Electronics,Cameras,7,0.05,78917.48,3971.16
ORD-10248,2024-08-11,2024-08-13,Standard Class,Consumer,West,Maharashtra,Electronics,Cameras,5,0.0,188744.88,45829.11
ORD-10249,2024-05-27,2024-05-28,Standard Class,Corporate,North,Uttar Pradesh,Office Supplies,Binders,4,0.0,3219.37,346.1
ORD-10250,2025-02-18,2025-02-21,Standard Class,Consumer,South,Kerala,Office Supplies,Envelopes,5,0.1,2535.34,268.45
ORD-10251,2025-08-29,2025-08-30,Same Day,Consumer,South,Karnataka,Office Supplies,Labels,1,0.15,679.92,78.36
ORD-10252,2024-06-30,2024-07-02,Standard Class,Corporate,South,Kerala,Office Supplies,Binders,1,0.15,461.91,73.14
ORD-10253,2024-12-28,2024-12-31,First Class,Consumer,South,Telangana,Office Supplies,Labels,9,0.0,6599.37,1990.96
ORD-10254,2024-03-18,2024-03-20,Standard Class,Home Office,West,Gujarat,Electronics,Smartphones,13,0.05,455111.26,51886.73
ORD-10255,2024-12-21,2024-12-22,Standard Class,Consumer,East,West Bengal,Electronics,Tablets,1,0.15,32449.85,-827.47
ORD-10256,2025-12-11,2025-12-17,Standard Class,Consumer,West,Maharashtra,Office Supplies,Envelopes,12,0.15,6362.93,1111.58
ORD-10257,2025-10-06,2025-10-07,Same Day,Consumer,North,Rajasthan,Clothing,Footwear,13,0.05,27698.99,2054.19
ORD-10258,2025-06-15,2025-06-21,Second Class,Consumer,North,Rajasthan,Electronics,Headphones,3,0.1,100234.53,15502.02
ORD-10259,2024-08-30,2024-09-05,Same Day,Consumer,West,Maharashtra,Electronics,Cameras,3,0.0,101011.4,8374.87
ORD-10260,2024-05-16,2024-05-20,Standard Class,Corporate,South,Karnataka,Electronics,Tablets,8,0.0,43161.04,6100.05
ORD-10261,2024-08-19,2024-08-22,Standard Class,Consumer,South,Karnataka,Electronics,Headphones,4,0.0,134677.25,21618.59
ORD-10262,2024-04-25,2024-05-01,Standard Class,Consumer,South,Tamil Nadu,Office Supplies,Binders,4,0.2,1831.4,450.77
ORD-10263,2024-12-13,2024-12-14,Standard Class,Corporate,South,Andhra Pradesh,Electronics,Headphones,3,0.15,56031.3,4171.4
ORD-10264,2025-12-22,2025-12-23,Second Class,Corporate,West,Gujarat,Office Supplies,Binders,9,0.15,5003.46,1345.46
ORD-10265,2025-06-03,2025-06-08,Second Class,Consumer,South,Karnataka,Clothing,Footwear,8,0.2,13508.62,1186.89
ORD-10266,2025-10-05,2025-10-11,Standard Class,Consumer,South,Karnataka,Furniture,Chairs,14,0.0,225975.13,32117.49
ORD-10267,2025-06-25,2025-06-26,Second Class,Consumer,North,Haryana,Office Supplies,Envelopes,10,0.3,8001.79,1360.97
ORD-10268,2025-12-22,2025-12-26,Second Class,Corporate,North,Punjab,Office Supplies,Pens,6,0.15,538.65,161.57
ORD-10269,2024-05-23,2024-05-30,Standard Class,Corporate,West,Maharashtra,Electronics,Headphones,14,0.0,138801.52,27188.84
ORD-10270,2024-12-04,2024-12-06,Standard Class,Consumer,North,Rajasthan,Electronics,Headphones,12,0.2,127245.96,27366.71
ORD-10271,2024-11-29,2024-12-04,Standard Class,Consumer,North,Rajasthan,Clothing,Men's Wear,5,0.05,4241.21,1105.01
ORD-10272,2025-02-23,2025-02-24,Standard Class,Corporate,South,Tamil Nadu,Office Supplies,Binders,7,0.05,7589.83,766.93
ORD-10273,2024-09-05,2024-09-07,Standard Class,Corporate,North,Uttar Pradesh,Office Supplies,Labels,3,0.05,3299.25,839.27
ORD-10274,2024-04-20,2024-04-21,First Class,Consumer,South,Andhra Pradesh,Electronics,Laptops,7,0.15,213378.21,3712.19
ORD-10275,2024-10-15,2024-10-18,Standard Class,Home Office,South,Andhra Pradesh,Furniture,Bookcases,12,0.0,210345.95,24977.72
ORD-10276,2025-03-14,2025-03-21,Second Class,Corporate,West,Maharashtra,Electronics,Cameras,6,0.05,227676.6,34325.82
ORD-10277,2025-04-10,2025-04-13,Standard Class,Consumer,South,Tamil Nadu,Electronics,Headphones,8,0.0,109525.62,18994.04
ORD-10278,2025-06-20,2025-06-22,Second Class,Consumer,South,Telangana,Electronics,Cameras,2,0.0,40903.18,-760.68
ORD-10279,2024-06-01,2024-06-06,Standard Class,Consumer,North,Rajasthan,Electronics,Smartphones,1,0.15,33311.44,2628.34
ORD-10280,2024-02-14,2024-02-20,Standard Class,Corporate,South,Karnataka,Furniture,Chairs,5,0.0,64426.42,3770.17
ORD-10281,2025-01-22,2025-01-23,Second Class,Consumer,North,Delhi,Furniture,Tables,3,0.15,37178.45,870.35
ORD-10282,2025-09-02,2025-09-07,First Class,Corporate,South,Tamil Nadu,Electronics,Headphones,13,0.2,41953.14,-1590.58
ORD-10283,2024-07-15,2024-07-22,Standard Class,Consumer,South,Telangana,Furniture,Bookcases,9,0.2,54563.95,7298.66
ORD-10284,2025-04-11,2025-04-17,Standard Class,Consumer,South,Telangana,Electronics,Headphones,14,0.15,427236.93,87086.81
ORD-10285,2025-08-14,2025-08-18,Standard Class,Consumer,North,Haryana,Electronics,Cameras,3,0.15,101414.83,-607.62
ORD-10286,2024-10-10,2024-10-13,Standard Class,Home Office,North,Punjab,Electronics,Laptops,11,0.1,387877.62,68090.96
ORD-10287,2024-02-04,2024-02-07,Second Class,Consumer,West,Goa,Electronics,Cameras,3,0.15,25734.74,1673.25
ORD-10288,2025-07-13,2025-07-16,Standard Class,Consumer,North,Delhi,Furniture,Chairs,4,0.2,28611.65,2139.11
ORD-10289,2024-09-03,2024-09-10,Standard Class,Consumer,South,Kerala,Office Supplies,Labels,3,0.1,545.75,84.8
ORD-10290,2025-12-04,2025-12-09,First Class,Consumer,South,Karnataka,Furniture,Chairs,9,0.1,159413.52,15100.64
ORD-10291,2025-05-17,2025-05-19,Standard Class,Consumer,North,Delhi,Electronics,Laptops,4,0.05,93254.81,21094.93
ORD-10292,2025-03-14,2025-03-19,Standard Class,Corporate,South,Andhra Pradesh,Office Supplies,Paper,6,0.1,4758.49,562.7
ORD-10293,2025-08-21,2025-08-23,Standard Class,Corporate,West,Gujarat,Electronics,Laptops,10,0.1,130763.52,20393.12
ORD-10294,2024-05-25,2024-05-27,Standard Class,Consumer,North,Uttar Pradesh,Clothing,Accessories,7,0.15,20675.26,1069.85
ORD-10295,2025-11-24,2025-11-25,Standard Class,Consumer,West,Goa,Electronics,Smartphones,1,0.0,12809.83,963.54
ORD-10296,2024-10-20,2024-10-26,Standard Class,Corporate,South,Karnataka,Electronics,Smartphones,7,0.0,69300.33,-1998.57
ORD-10297,2024-03-01,2024-03-07,Same Day,Home Office,East,Bihar,Office Supplies,Labels,8,0.0,8095.07,2035.76
ORD-10298,2024-01-10,2024-01-12,Same Day,Consumer,West,Goa,Office Supplies,Paper,13,0.1,9394.33,2802.16
ORD-10299,2025-07-01,2025-07-06,Standard Class,Corporate,South,Andhra Pradesh,Clothing,Men's Wear,7,0.0,19202.75,2604.81
ORD-10300,2024-11-09,2024-11-16,Standard Class,Consumer,South,Tamil Nadu,Office Supplies,Pens,2,0.2,1113.83,303.19
ORD-10301,2024-02-25,2024-02-26,Second Class,Consumer,East,Bihar,Electronics,Cameras,14,0.0,526510.62,-8972.3
ORD-10302,2024-04-26,2024-05-02,Standard Class,Home Office,South,Karnataka,Office Supplies,Pens,9,0.2,2827.25,369.84
ORD-10303,2025-10-22,2025-10-24,Standard Class,Consumer,East,Jharkhand,Office Supplies,Envelopes,7,0.0,7406.74,2389.11
ORD-10304,2024-03-19,2024-03-22,Second Class,Home Office,North,Haryana,Electronics,Tablets,12,0.0,150397.18,35864.5
ORD-10305,2024-02-18,2024-02-25,Second Class,Consumer,West,Maharashtra,Furniture,Bookcases,10,0.1,145690.2,25074.32
ORD-10306,2024-05-27,2024-06-03,First Class,Corporate,North,Rajasthan,Furniture,Tables,9,0.0,32288.39,1262.56
ORD-10307,2025-08-12,2025-08-18,First Class,Corporate,South,Karnataka,Office Supplies,Envelopes,2,0.0,1086.16,213.89
ORD-10308,2025-05-26,2025-05-30,Standard Class,Consumer,East,Bihar,Office Supplies,Paper,14,0.15,9469.24,2878.05
ORD-10309,2025-09-10,2025-09-15,Standard Class,Consumer,East,Odisha,Electronics,Tablets,7,0.1,243161.1,26894.67
ORD-10310,2025-09-22,2025-09-28,Second Class,Corporate,North,Punjab,Office Supplies,Pens,7,0.0,4597.08,807.68
ORD-10311,2024-05-11,2024-05-13,Standard Class,Consumer,South,Karnataka,Office Supplies,Binders,5,0.0,4396.51,713.13
ORD-10312,2025-04-21,2025-04-23,First Class,Corporate,West,Maharashtra,Office Supplies,Labels,12,0.0,10949.36,2156.57
ORD-10313,2025-03-21,2025-03-23,Standard Class,Consumer,East,Odisha,Furniture,Bookcases,6,0.3,63849.56,8335.79
ORD-10314,2025-08-08,2025-08-14,First Class,Consumer,South,Andhra Pradesh,Electronics,Headphones,9,0.0,317586.42,-10854.09
ORD-10315,2025-03-10,2025-03-12,Second Class,Home Office,South,Tamil Nadu,Furniture,Storage,13,0.05,94476.19,14926.04
ORD-10316,2024-10-01,2024-10-03,Standard Class,Consumer,West,Gujarat,Office Supplies,Envelopes,7,0.0,1119.91,158.08
ORD-10317,2024-04-17,2024-04-21,First Class,Consumer,North,Punjab,Office Supplies,Labels,2,0.2,226.68,55.63
ORD-10318,2025-11-23,2025-11-29,Same Day,Corporate,North,Punjab,Office Supplies,Binders,2,0.0,1640.44,317.01
ORD-10319,2024-08-06,2024-08-13,Standard Class,Consumer,East,West Bengal,Furniture,Chairs,8,0.15,129973.63,10036.93
ORD-10320,2024-10-10,2024-10-13,Same Day,Corporate,North,Rajasthan,Clothing,Women's Wear,5,0.15,7913.4,821.32
ORD-10321,2024-08-08,2024-08-11,Standard Class,Home Office,East,Bihar,Office Supplies,Envelopes,6,0.1,6374.1,1915.16
ORD-10322,2024-04-14,2024-04-20,Same Day,Consumer,East,Bihar,Office Supplies,Paper,4,0.2,1052.56,202.45
ORD-10323,2024-03-30,2024-03-31,Same Day,Consumer,East,Odisha,Clothing,Footwear,14,0.05,21470.73,1279.66
ORD-10324,2025-01-14,2025-01-16,Standard Class,Consumer,North,Punjab,Clothing,Men's Wear,9,0.05,15563.96,4135.97
ORD-10325,2025-11-28,2025-12-05,Standard Class,Consumer,North,Uttar Pradesh,Clothing,Footwear,6,0.0,11642.21,1142.91
ORD-10326,2025-03-03,2025-03-08,Standard Class,Corporate,West,Maharashtra,Electronics,Smartphones,4,0.0,75143.21,-2574.07
ORD-10327,2024-01-30,2024-02-04,First Class,Corporate,South,Tamil Nadu,Electronics,Tablets,1,0.1,3525.81,276.8
ORD-10328,2024-09-22,2024-09-29,Standard Class,Consumer,North,Delhi,Clothing,Accessories,6,0.0,19951.14,5438.89
ORD-10329,2024-07-11,2024-07-16,Second Class,Consumer,South,Tamil Nadu,Electronics,Smartphones,3,0.05,106774.84,-3291.84
ORD-10330,2025-05-23,2025-05-25,Same Day,Corporate,North,Rajasthan,Office Supplies,Binders,3,0.05,671.64,142.71
ORD-10331,2025-02-27,2025-03-04,Standard Class,Corporate,South,Kerala,Electronics,Cameras,4,0.0,176212.7,19936.02
ORD-10332,2024-11-30,2024-12-04,Standard Class,Consumer,West,Goa,Electronics,Smartphones,9,0.0,322512.77,62242.91
ORD-10333,2025-06-13,2025-06-16,Standard Class,Corporate,North,Uttar Pradesh,Office Supplies,Pens,7,0.1,3576.05,592.27
ORD-10334,2024-06-06,2024-06-10,Standard Class,Consumer,North,Punjab,Electronics,Cameras,7,0.1,274668.24,8801.02
ORD-10335,2024-06-26,2024-06-28,Standard Class,Consumer,South,Andhra Pradesh,Clothing,Accessories,6,0.1,10648.74,2795.15
ORD-10336,2024-06-27,2024-07-03,Second Class,Consumer,South,Karnataka,Office Supplies,Paper,2,0.0,2040.77,241.15
ORD-10337,2024-02-21,2024-02-27,Standard Class,Consumer,North,Uttar Pradesh,Electronics,Smartphones,3,0.05,57763.98,14033.01
ORD-10338,2024-11-19,2024-11-25,Standard Class,Home Office,South,Andhra Pradesh,Furniture,Chairs,14,0.1,169129.47,27058.88
ORD-10339,2025-01-30,2025-02-04,Standard Class,Consumer,South,Kerala,Electronics,Laptops,4,0.05,147345.74,12876.39
ORD-10340,2024-04-25,2024-04-27,Same Day,Consumer,North,Rajasthan,Office Supplies,Paper,3,0.0,1847.41,303.95
ORD-10341,2024-03-10,2024-03-16,Standard Class,Corporate,East,West Bengal,Furniture,Tables,2,0.05,24938.5,1690.84
ORD-10342,2025-08-13,2025-08-15,First Class,Corporate,East,Bihar,Electronics,Laptops,11,0.0,352539.25,75139.61
ORD-10343,2025-05-07,2025-05-10,Standard Class,Corporate,West,Maharashtra,Electronics,Laptops,10,0.2,110513.02,14710.7
ORD-10344,2024-01-03,2024-01-08,Standard Class,Home Office,North,Haryana,Furniture,Tables,4,0.05,75873.45,1813.09
ORD-10345,2024-02-12,2024-02-18,Standard Class,Corporate,North,Uttar Pradesh,Clothing,Men's Wear,4,0.05,9670.23,2728.35
ORD-10346,2025-11-19,2025-11-22,Standard Class,Consumer,North,Delhi,Furniture,Storage,10,0.0,166124.7,13580.58
ORD-10347,2024-05-28,2024-05-30,Second Class,Consumer,West,Maharashtra,Furniture,Bookcases,6,0.2,51692.37,5185.1
ORD-10348,2024-09-05,2024-09-10,Standard Class,Consumer,South,Andhra Pradesh,Office Supplies,Paper,9,0.0,6478.2,1599.79
ORD-10349,2024-09-05,2024-09-12,Standard Class,Consumer,North,Rajasthan,Furniture,Chairs,11,0.1,19723.32,2791.67
ORD-10350,2025-03-01,2025-03-05,Standard Class,Home Office,West,Maharashtra,Office Supplies,Paper,9,0.15,5474.11,624.34
ORD-10351,2025-09-19,2025-09-24,Standard Class,Home Office,North,Delhi,Furniture,Chairs,14,0.1,202798.89,21708.29
ORD-10352,2025-12-05,2025-12-12,Standard Class,Home Office,South,Kerala,Office Supplies,Binders,10,0.0,5162.92,1245.03
ORD-10353,2025-03-30,2025-04-03,First Class,Consumer,East,West Bengal,Clothing,Women's Wear,4,0.0,5060.31,385.42
ORD-10354,2024-06-29,2024-07-03,Standard Class,Consumer,South,Kerala,Office Supplies,Envelopes,4,0.05,910.76,103.53
ORD-10355,2025-04-23,2025-04-29,Same Day,Corporate,North,Uttar Pradesh,Office Supplies,Binders,1,0.3,577.81,173.13
ORD-10356,2024-01-12,2024-01-15,Second Class,Home Office,North,Uttar Pradesh,Furniture,Tables,5,0.15,79981.88,5239.67
ORD-10357,2024-06-05,2024-06-12,Same Day,Corporate,West,Goa,Furniture,Tables,13,0.2,103669.91,18281.1
ORD-10358,2025-12-08,2025-12-15,Standard Class,Corporate,South,Tamil Nadu,Office Supplies,Envelopes,14,0.1,1846.62,213.17
ORD-10359,2025-01-20,2025-01-26,Same Day,Corporate,West,Gujarat,Furniture,Tables,3,0.15,23457.39,765.0
ORD-10360,2024-11-25,2024-11-28,First Class,Consumer,North,Rajasthan,Furniture,Storage,9,0.0,96755.65,12993.06
ORD-10361,2025-10-19,2025-10-24,First Class,Home Office,West,Gujarat,Electronics,Laptops,4,0.0,27717.98,4734.53
ORD-10362,2024-11-23,2024-11-26,Same Day,Consumer,East,West Bengal,Furniture,Storage,7,0.0,92359.56,14256.21
ORD-10363,2025-11-19,2025-11-21,Standard Class,Consumer,North,Uttar Pradesh,Furniture,Tables,5,0.05,83313.64,11066.09
ORD-10364,2025-11-08,2025-11-10,Second Class,Home Office,North,Delhi,Clothing,Women's Wear,8,0.0,4491.0,771.14
ORD-10365,2025-08-23,2025-08-28,Same Day,Consumer,East,Jharkhand,Furniture,Tables,5,0.05,75490.43,11163.22
ORD-10366,2025-09-06,2025-09-07,Standard Class,Consumer,West,Maharashtra,Office Supplies,Paper,4,0.3,1071.99,134.12
ORD-10367,2024-06-22,2024-06-27,First Class,Home Office,South,Andhra Pradesh,Clothing,Women's Wear,3,0.05,9291.59,1089.11
ORD-10368,2024-10-30,2024-10-31,First Class,Consumer,North,Rajasthan,Electronics,Smartphones,5,0.15,123874.64,8684.48
ORD-10369,2024-03-16,2024-03-23,Standard Class,Consumer,East,Jharkhand,Furniture,Bookcases,12,0.2,110664.01,13516.48
ORD-10370,2024-05-09,2024-05-10,First Class,Corporate,East,Jharkhand,Electronics,Smartphones,11,0.05,440521.94,38708.18
ORD-10371,2024-01-13,2024-01-16,Standard Class,Home Office,North,Delhi,Office Supplies,Binders,12,0.1,8526.82,1107.31
ORD-10372,2024-07-30,2024-08-03,Second Class,Consumer,West,Maharashtra,Electronics,Laptops,2,0.2,22317.37,4003.08
ORD-10373,2024-11-20,2024-11-26,Second Class,Home Office,East,Jharkhand,Office Supplies,Labels,9,0.0,4435.85,573.31
ORD-10374,2024-07-04,2024-07-10,Second Class,Consumer,South,Telangana,Clothing,Men's Wear,13,0.05,22354.59,2980.42
ORD-10375,2025-08-18,2025-08-19,Standard Class,Consumer,South,Kerala,Office Supplies,Paper,4,0.0,688.82,187.63
ORD-10376,2024-10-14,2024-10-15,Second Class,Consumer,South,Telangana,Clothing,Accessories,6,0.0,15418.49,2943.92
ORD-10377,2024-06-30,2024-07-07,Second Class,Corporate,South,Karnataka,Office Supplies,Paper,14,0.0,3742.67,489.88
ORD-10378,2024-02-06,2024-02-08,Standard Class,Corporate,South,Andhra Pradesh,Office Supplies,Paper,9,0.0,3193.24,1117.2
ORD-10379,2025-09-04,2025-09-09,Standard Class,Consumer,South,Andhra Pradesh,Office Supplies,Pens,13,0.05,873.56,262.47
ORD-10380,2024-04-27,2024-04-29,Second Class,Home Office,East,West Bengal,Office Supplies,Paper,3,0.1,2223.56,335.13
ORD-10381,2024-05-30,2024-06-04,Standard Class,Corporate,North,Uttar Pradesh,Furniture,Tables,5,0.0,52727.96,1555.93
ORD-10382,2024-08-24,2024-08-26,Standard Class,Consumer,North,Haryana,Clothing,Accessories,2,0.05,1239.67,89.82
ORD-10383,2025-12-15,2025-12-21,Same Day,Corporate,South,Karnataka,Clothing,Footwear,6,0.1,18123.49,2096.3
ORD-10384,2024-04-27,2024-05-02,Standard Class,Corporate,North,Punjab,Office Supplies,Paper,5,0.0,4693.83,647.06
ORD-10385,2025-04-30,2025-05-04,First Class,Corporate,North,Uttar Pradesh,Electronics,Tablets,10,0.1,322097.82,756.78
ORD-10386,2025-02-06,2025-02-08,Standard Class,Consumer,East,West Bengal,Electronics,Laptops,9,0.1,281806.51,-6808.24
ORD-10387,2025-01-28,2025-01-31,Second Class,Corporate,North,Uttar Pradesh,Office Supplies,Binders,14,0.0,8138.83,2644.13
ORD-10388,2025-03-19,2025-03-20,Standard Class,Home Office,North,Punjab,Office Supplies,Envelopes,6,0.1,3764.09,1192.96
ORD-10389,2025-03-12,2025-03-18,Second Class,Consumer,South,Kerala,Clothing,Footwear,4,0.05,9678.23,2011.11
ORD-10390,2024-03-19,2024-03-23,Second Class,Corporate,North,Uttar Pradesh,Furniture,Storage,1,0.0,10451.22,1266.17
ORD-10391,2025-01-26,2025-01-28,Standard Class,Corporate,North,Uttar Pradesh,Furniture,Tables,9,0.0,81548.48,9529.51
